University of Pennsylvania,#ERROR!,-75.1910161,,,,
University of Perugia,43.1164268,#ERROR!,,,,
University of Pisa,43.7167235,10.3988593,,,,
University of Pittsburg,40.4444842,#ERROR!,,,,
University of Puget Sound,#ERROR!,-122.4814442,,,,
University of Rhode Island,41.4862328,-71.5306788,,,,
University of Richmond,37.5758243,-77.5397192,,,,
University of Rochester,43.1305531,-77.6260033,,,,
University of Saint Francis,#ERROR!,-85.1747741,,,,
University of Saint Mary,39.2783084,#ERROR!,,,,
University of South Carolina,33.9937575,-81.0299186,,,,
University of South Carolina Beaufort,#ERROR!,-80.9735548,,,,
University of South Dakota,42.7883015,#ERROR!,,,,
University of South Denmark,55.3689827,10.4282364,,,,
University of South Florida,28.0622334,-82.4135057,,,,
University of Southern Mississippi,31.325997,-89.3320146,,,,
University of St Gallen,47.431567,9.3749269,,,,
University of St. Andrews,no data found,no data found,,,,
University of St. Thomas (Texas),29.7366605,-95.393468,,,,
University of Technology Sydney,#ERROR!,151.2006119,,,,
University of the Ozarks,#ERROR!,-93.4662875,,,,
University of Toronto,#ERROR!,-79.3958273,,,,
University of Trento,46.0668672,11.1231091,,,,
University of Turku,60.4542267,22.284785,,,,
University of Turtin,45.0696528,7.6890517,,,,
University of Twente,#ERROR!,6.84979,,,,
University of Warwick,52.3792525,-1.5614704,,,,
University of Waterloo,43.4722854,-80.5448576,,,,
University of Wisconsin Platteville,42.7331994,#ERROR!,,,,
University of Wisconsin River Falls,#ERROR!,-92.6222324,,,,
University of Wisconsin-Madison,43.0755143,-89.4154526,,,,
Universityof Sydney,#ERROR!,151.2057136,,,,
Univesity of Southern California,33.9793537,-117.3310945,,,,
Vanderbilt University,36.1447034,-86.8026551,,,,
VanderCook College of Music,#ERROR!,#ERROR!,,,,
Vassar College,41.6868243,-73.895719,,,,
Villanova University,40.0368926,-75.3425785,,,,
Vin University,20.9910424,#ERROR!,,,,
Virginia Tech,#ERROR!,-80.4234167,,,,
Virginia Wesleyan University,36.8674624,-76.1866644,,,,
Wabash College,40.0369332,-86.9066712,,,,
Wake Forest University,36.1354887,-80.2792887,,,,
Walrren Wilson University,#ERROR!,-82.4422791,,,,
Walsh University,#ERROR!,-81.369656,,,,
Wartburg College,42.7287897,#ERROR!,,,,
Washington and Lee University,37.7898776,-79.4458935,,,,
Washington College,39.21824,-76.0695767,,,,
Washington University in St. Louis,38.6487895,-90.3107962,,,,
Wayland Baptist University,#ERROR!,-101.7279654,,,,
Waynesburg University,39.8993849,-80.1864577,,,,
Wellesley College,42.2935733,-71.3059277,,,,
Wesleyan University,41.5567587,#ERROR!,,,,
West Virginia Wesleyan College,38.989687,-80.2187986,,,,
Western Illinois University,#ERROR!,-90.6858559,,,,
Westminster College Missouri,38.8483122,-91.9550774,,,,
Westminster University,40.7322206,-111.8549815,,,,
Whitman College,#ERROR!,-118.3295895,,,,
Whitworth University,#ERROR!,-117.4178623,,,,
Widner University,39.8615555,-75.3576496,,,,
Wilks University,41.2449585,-75.8883633,,,,
Willamette University,44.9352335,-123.0307101,,,,
William & Mary,37.2709753,-76.7162467,,,,
William Baptist University,36.1261107,#ERROR!,,,,
William Jewell College,39.2480581,-94.4115465,,,,
William Woods University,#ERROR!,-91.9490745,,,,
Williams College,#ERROR!,-73.2031395,,,,
Wilmington College,39.4447895,#ERROR!,,,,
Wilson College,#ERROR!,#ERROR!,,,,
Winston-Salem State University,#ERROR!,-80.2250436,,,,
Wittenberg University,#ERROR!,-83.8139097,,,,
Wofford College,34.9590202,-81.9351358,,,,
Worcester Polytechnic Institute,#ERROR!,#ERROR!,,,,
Wyoming Catholic College,42.8334091,-108.7313717,,,,
Yale University,#ERROR!,-72.9223431,,,,
Yeshiva University,40.8506041,#ERROR!,,,,
Yonsei University,37.5663937,126.9387066,,,,
York University,no data found,no data found,,,,
Youngstown State University,41.1066413,#ERROR!,,,,
エリザベト音楽,#ERROR!,132.4678165,,,,
ものつくり大学,36.1149204,139.4573903,,,,
愛知東邦大学,#ERROR!,136.9869585,,,,
愛知文教大学,35.300509,#ERROR!,,,,
育英大学,#ERROR!,139.050794,,,,
宇都宮共和大学,36.9730717,139.9809305,,,,
羽衣国際大学,34.5344041,#ERROR!,,,,
園田学園女子大学,34.7480145,#ERROR!,,,,
奥羽大学,37.4181849,140.3742552,,,,
横浜商科大学,35.4982677,#ERROR!,,,,
横浜薬科大学,35.3836242,139.4954531,,,,
沖縄大学,#ERROR!,#ERROR!,,,,
海上保安大学校,34.2451856,132.5280789,,,,
学習院女子大学,#ERROR!,139.712519,,,,
関西福祉科学大学,#ERROR!,135.6367633,,,,
関西福祉大学,34.7611031,#ERROR!,,,,
関東学院大学,#ERROR!,139.6254322,,,,
岐阜保険大学,35.3842529,136.7400152,,,,
気象大学校,#ERROR!,139.9590882,,,,
宮崎国際大学,31.8607433,131.3951071,,,,
京都医療科学大学,35.1023033,135.4794469,,,,
京都先端科学大学,#ERROR!,135.7184572,,,,
九州ルーテル学院大学,32.8201885,130.7231449,,,,
九州共立大学,#ERROR!,130.7055111,,,,
九州産業大学,#ERROR!,130.4446572,,,,
九州女子大学,32.59,130.8,,,,
広島都市学園大学,#ERROR!,132.457718,,,,
弘前医療福祉大学,40.5886272,140.5003547,,,,
弘前学院大学,40.5838399,#ERROR!,,,,
高崎健康福祉大学,36.3247761,139.0547173,,,,
国際医療福祉大学,36.8709819,140.0696377,,,,
国際基督教大学 / ICU,35.6875365,#ERROR!,,,,
国士舘大学,35.6478739,139.6537457,,,,
国立看護大学校,35.7739147,139.5085139,,,,
埼玉工業大学,36.1949681,139.2387906,,,,
札幌学院大学,43.0664097,#ERROR!,,,,
札幌大谷大学,43.0822493,141.3664864,,,,
三育学院大学,35.2412503,140.2635619,,,,
四国学院大学,34.2260555,#ERROR!,,,,
純真学園大学,#ERROR!,#ERROR!,,,,
昭和音楽大学,35.6010492,#ERROR!,,,,
新潟医療福祉大学,37.9658732,139.1869574,,,,
新潟経営大学,#ERROR!,139.0648498,,,,
神戸女学院大学,34.7564261,135.352565,,,,
神戸松蔭女子学院大学,34.7273535,135.2296609,,,,
神戸薬科大学,34.7320046,#ERROR!,,,,
神奈川大学,35.4846317,139.6199638,,,,
身延山大学,35.3815504,#ERROR!,,,,
人間環境大学,#ERROR!,137.264008,,,,
水産大学校,34.0700691,#ERROR!,,,,
成城大学,#ERROR!,#ERROR!,,,,
聖泉大学,35.2052171,#ERROR!,,,,
西九州大学,#ERROR!,130.3482448,,,,
西日本工業大学,33.7531898,130.9735671,,,,
青森中央学院大学,#ERROR!,140.7619632,,,,
静岡英和学院大学,34.9826683,#ERROR!,,,,
静岡産業大学,34.6975627,#ERROR!,,,,
静岡福祉大学,34.8298895,138.2975,,,,
石巻専修大学,38.4530669,#ERROR!,,,,
千葉科学大学,#ERROR!,#ERROR!,,,,
専修大学,#ERROR!,139.7541495,,,,
大阪芸術大学,34.5114246,135.6311117,,,,
大阪公立大学,34.698854,#ERROR!,,,,
大阪工業大学,34.7306914,135.5437041,,,,
大阪川﨑リハビリテーション大学,34.405178,135.3867492,,,,
大阪体育大学,34.3806999,135.3590994,,,,
大手前大学,no data found,#ERROR!,,,,
中京大学,35.1383522,136.966355,,,,
中部大学,#ERROR!,137.0135904,,,,
長岡大学,37.4309259,#ERROR!,,,,
長野保健福祉大学,#ERROR!,138.1950371,,,,
鳥取看護大学,35.4565617,133.8587568,,,,
鎮西学院大学,32.8602949,130.029946,,,,
帝京大学,no data found,no data found,,,,
東海学園大学,35.1260448,137.1016933,,,,
東京工科大学,35.6262342,#ERROR!,,,,
東京国際大学,35.9271012,139.4389625,,,,
東京成徳大学,35.7556458,#ERROR!,,,,
東京都立大学,35.6172487,139.3771559,,,,
東京富士大学,35.7147593,#ERROR!,,,,
二松学舎大学,#ERROR!,139.7455989,,,,
日本工業大学,#ERROR!,139.714034,,,,
日本国際学園大学,36.0886367,140.107549,,,,
日本体育大学,35.621733,139.6499261,,,,
函館大学,41.7887915,140.8064495,,,,
姫路大学,34.7722188,134.7585281,,,,
福岡工業大学,33.6960213,130.4408748,,,,
福岡国際医療福祉大学,33.5908542,#ERROR!,,,,
兵庫県立大学,34.6599067,134.9805228,,,,
別府大学,#ERROR!,131.4907565,,,,
豊田工業大学,#ERROR!,136.9829967,,,,
防衛医科大学校,35.8040407,#ERROR!,,,,
防衛大学校,#ERROR!,139.7217651,,,,
北海道科学大学,#ERROR!,no data found,,,,
明治大学,35.6980449,#ERROR!,,,,
和洋女子大学,35.7430458,139.9042845,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
